mfcc,label
"[-638.0797729492188, 52.85448455810547, -13.91990852355957, 10.427793502807617, -3.200083017349243, -18.538955688476562, -13.826602935791016, -20.44413185119629, -14.787684440612793, -4.246701240539551, -11.487847328186035, -0.5206746459007263, -6.778594970703125]",sad
"[-434.102294921875, 34.70209503173828, -43.39519119262695, -6.454482078552246, -15.101985931396484, -33.677696228027344, -15.306679725646973, -26.760225296020508, -30.367626190185547, -1.6426173448562622, -18.587890625, -0.8638287782669067, -0.9709697961807251]",sad
"[-671.2771606445312, 45.853363037109375, -2.95938777923584, 2.6407508850097656, -5.23076057434082, -13.537554740905762, -15.337567329406738, -21.205364227294922, -15.369963645935059, -3.5695154666900635, -12.888166427612305, -0.733361542224884, -5.155278205871582]",sad
"[-468.6765441894531, 34.196876525878906, -38.2662467956543, -5.978255748748779, -17.60622787475586, -30.918468475341797, -20.383399963378906, -23.40619468688965, -31.37823486328125, -1.6153593063354492, -10.672826766967773, -3.499767780303955, -0.48630839586257935]",sad
"[-693.5054321289062, 41.995601654052734, -2.5311408042907715, 5.343317031860352, -5.023805141448975, -4.2629218101501465, -6.3275346755981445, -13.134380340576172, -7.0614800453186035, -9.066727638244629, -3.3507819175720215, -4.520886421203613, -8.136679649353027]",angry
"[-536.6768188476562, 33.55997848510742, -13.371814727783203, -5.060794830322266, -11.840238571166992, -8.792868614196777, -6.882867813110352, -15.118400573730469, -11.033105850219727, -8.170764923095703, -6.547038555145264, -5.063745498657227, -10.550110816955566]",angry
"[-594.7637939453125, 35.19401931762695, -17.9559268951416, 6.599767684936523, -11.88001537322998, -9.985858917236328, -13.69954776763916, -18.285110473632812, -8.806800842285156, -5.001842498779297, -4.704440593719482, -3.183501720428467, -7.9826812744140625]",angry
"[-494.1596984863281, 36.6229248046875, -21.56320571899414, -5.797656536102295, -14.652129173278809, -18.1812686920166, -12.908960342407227, -20.266660690307617, -12.743467330932617, -7.552313327789307, -7.5037455558776855, -7.360408782958984, -12.334578514099121]",angry
"[-368.4540710449219, 40.72054672241211, -11.906231880187988, 13.80394172668457, -18.43581771850586, -14.47436809539795, -5.561063766479492, -17.708093643188477, -8.642065048217773, -10.237260818481445, -8.937719345092773, -3.1246488094329834, -8.475353240966797]",angry
"[-297.01806640625, 29.495943069458008, -36.76091384887695, -12.217129707336426, -27.099634170532227, -25.59602165222168, -10.913904190063477, -18.186426162719727, -9.15666675567627, -3.6689937114715576, -4.727476119995117, 0.9235316514968872, -9.984665870666504]",angry
"[-259.27777099609375, 29.883241653442383, -36.15571594238281, -18.154155731201172, -22.985483169555664, -23.071060180664062, -10.302995681762695, -15.541324615478516, -10.945741653442383, -7.470820426940918, -5.467108249664307, -7.252127647399902, -5.651686191558838]",angry
"[-447.4126281738281, 25.2891788482666, -11.845123291015625, 7.656036853790283, -12.912148475646973, -6.527798175811768, -10.579800605773926, -16.99214744567871, -9.005843162536621, -10.112375259399414, -6.274813175201416, -6.555392265319824, -9.252548217773438]",angry
"[-682.4075317382812, 33.8587646484375, -7.2319416999816895, 5.723809719085693, -8.256732940673828, -12.396631240844727, -11.269761085510254, -14.058511734008789, -4.657883167266846, -6.540236473083496, -8.489699363708496, -2.4436466693878174, -7.312333583831787]",fearful
"[-660.38330078125, 37.533626556396484, -11.052542686462402, 3.36421275138855, -8.721231460571289, -17.694908142089844, -13.40456771850586, -19.95452308654785, -2.723437786102295, -9.410490036010742, -10.813775062561035, -1.0686370134353638, -10.052937507629395]",fearful
"[-706.9169311523438, 30.568674087524414, -1.3247239589691162, 9.443692207336426, -2.939038038253784, -5.547245979309082, -16.485185623168945, -17.37253189086914, 0.020891159772872925, -5.462037563323975, -7.386997699737549, -5.8501691818237305, -4.046792030334473]",fearful
"[-726.6026000976562, 43.49930953979492, -1.8065550327301025, 12.755635261535645, -5.086005210876465, -7.995394229888916, -17.050783157348633, -20.277973175048828, -3.9463107585906982, -5.414878845214844, -9.053226470947266, -2.5341460704803467, -5.516702175140381]",fearful
"[-305.3056945800781, 33.26429748535156, -42.62191390991211, -9.992518424987793, -20.513978958129883, -23.461332321166992, -11.527204513549805, -19.092819213867188, -3.854353189468384, -3.438945770263672, -4.932079315185547, 4.0497307777404785, -0.8556166291236877]",fearful
"[-291.6851501464844, 28.72345733642578, -45.95957946777344, -17.710906982421875, -25.37447738647461, -24.706798553466797, -10.81230640411377, -22.38222312927246, -5.484394073486328, -0.1206231340765953, -8.26251220703125, 10.280350685119629, 0.18030230700969696]",fearful
"[-318.4159851074219, 23.0654296875, -44.50310516357422, -24.463193893432617, -19.986753463745117, -25.156768798828125, -14.105927467346191, -15.61833667755127, -3.9605629444122314, 0.9132726788520813, 2.132624626159668, -1.403078556060791, -7.623713493347168]",fearful
"[-316.0841979980469, 10.287306785583496, -28.112380981445312, -15.523209571838379, -18.12778091430664, -19.68002700805664, -11.868938446044922, -16.041658401489258, -6.383854866027832, 6.048209190368652, 4.140192031860352, 18.339902877807617, 5.250469207763672]",fearful
"[-588.5703735351562, 49.659759521484375, -10.556583404541016, 0.9693362712860107, -9.76624870300293, -10.416674613952637, -10.350726127624512, -14.793936729431152, -9.964069366455078, -3.4317030906677246, -8.228913307189941, -7.038134574890137, -4.222425937652588]",disgust
"[-628.212890625, 69.50804138183594, -7.715517044067383, 4.436063289642334, -4.1133222579956055, -10.248709678649902, -12.37243938446045, -8.36257553100586, -0.6681567430496216, -2.896710157394409, -5.0298237800598145, -3.565152645111084, -2.579143524169922]",disgust
"[-668.788818359375, 49.466758728027344, 3.5838866233825684, 1.009595513343811, -4.880214214324951, -4.17636775970459, -11.553191184997559, -13.123091697692871, -5.088382244110107, -6.318813800811768, -7.09791898727417, -6.928869247436523, -2.917379140853882]",disgust
"[-626.3236083984375, 44.60810470581055, 1.8774529695510864, 0.2684578597545624, -4.987061500549316, -9.468204498291016, -17.747371673583984, -15.180891990661621, -6.921245098114014, -7.600369930267334, -9.599370956420898, -6.786607265472412, -6.16378927230835]",disgust
"[-578.5031127929688, 41.125, -4.544754505157471, 2.2331478595733643, -9.888416290283203, -9.22448444366455, -8.287067413330078, -13.939311981201172, -14.694121360778809, -2.714958667755127, -6.6550750732421875, -7.285717010498047, -2.4842464923858643]",disgust
"[-551.383056640625, 34.64824295043945, -10.444262504577637, -0.15691106021404266, -8.584781646728516, -12.618928909301758, -10.204988479614258, -12.634865760803223, -9.772911071777344, -7.358605861663818, -6.355656623840332, -3.873610258102417, -7.423648357391357]",disgust
"[-500.1111755371094, 15.92247200012207, -8.413140296936035, -12.169343948364258, -14.834720611572266, -17.755144119262695, -17.322708129882812, -18.07256317138672, -14.420774459838867, -4.826633453369141, -12.315916061401367, -13.504960060119629, -6.968602657318115]",disgust
"[-475.4045715332031, 42.6697883605957, -13.657442092895508, -12.1970796585083, -16.531024932861328, -9.751204490661621, -11.494569778442383, -20.290557861328125, -15.629700660705566, -4.619035720825195, -8.519413948059082, -12.092397689819336, -9.369136810302734]",disgust
"[-622.9003295898438, 39.30260467529297, -19.88351821899414, 5.831640243530273, -8.095610618591309, -9.106606483459473, -11.28620433807373, -18.874006271362305, -6.711000919342041, -6.0475945472717285, -7.898946285247803, -3.616135835647583, -6.24569845199585]",surprised
"[-547.1561279296875, 45.50764846801758, -16.452558517456055, 3.3597447872161865, -9.039695739746094, -12.740325927734375, -9.500480651855469, -14.875892639160156, -9.161495208740234, -7.502711772918701, -6.780520439147949, -6.678725242614746, -6.845437049865723]",surprised
"[-661.000244140625, 40.910308837890625, -11.8677396774292, 2.6767289638519287, -6.0115885734558105, -4.377767086029053, -12.047035217285156, -16.578367233276367, -6.324586391448975, -4.745630264282227, -7.24261474609375, -5.569388389587402, -4.148706436157227]",surprised
"[-650.9923095703125, 44.26905822753906, -17.735620498657227, 5.204260349273682, -10.607769012451172, -8.869999885559082, -11.60354232788086, -19.40674591064453, -2.6291446685791016, -7.869517803192139, -5.854405879974365, -4.86702299118042, -1.1006172895431519]",surprised
"[-442.9184875488281, 41.847530364990234, -28.626188278198242, 1.5108256340026855, -17.959583282470703, -16.333648681640625, -12.291539192199707, -20.085647583007812, -10.309956550598145, -6.500269412994385, -12.601834297180176, -5.773404121398926, -4.955140113830566]",surprised
"[-626.2162475585938, 46.54703903198242, -19.545780181884766, 1.7441812753677368, -13.321593284606934, -10.78112506866455, -11.239083290100098, -19.28258514404297, -9.696040153503418, -8.600322723388672, -8.830561637878418, -6.856840133666992, -7.942146301269531]",surprised
"[-469.1430969238281, 40.186920166015625, -29.7972469329834, 2.1796696186065674, -10.307924270629883, -11.243650436401367, -10.229783058166504, -25.733007431030273, -15.43957233428955, -4.086082458496094, -15.40219783782959, -7.611675262451172, -7.536613464355469]",surprised
"[-560.3367919921875, 38.2366828918457, -20.307865142822266, 4.627216339111328, -8.036417961120605, -8.032211303710938, -12.391732215881348, -20.566757202148438, -4.92460823059082, -4.785285949707031, -10.252326965332031, -6.20067024230957, -6.968297481536865]",surprised
"[-552.3427124023438, 83.21003723144531, 3.8289809226989746, 15.50450325012207, 10.404616355895996, -8.8536958694458, 3.4583394527435303, -6.38734245300293, -12.143599510192871, -1.2902816534042358, -1.5524107217788696, -5.935745716094971, -1.6776691675186157]",neutral
"[-551.3756103515625, 90.54829406738281, 9.859566688537598, 20.196664810180664, 10.057914733886719, -5.758470058441162, 4.067054271697998, -7.901185035705566, -11.77676010131836, -0.37488579750061035, -0.20128220319747925, -4.464509963989258, -0.9699819087982178]",neutral
"[-573.8864135742188, 83.03556060791016, 4.42596435546875, 15.850525856018066, 9.999751091003418, -3.579542398452759, 2.487654209136963, -8.590868949890137, -12.439295768737793, -1.3456658124923706, 0.16925354301929474, -4.111461639404297, -3.8769421577453613]",neutral
"[-578.0821533203125, 83.40936279296875, 3.8956375122070312, 15.704080581665039, 13.085662841796875, -1.1306921243667603, 0.3204099237918854, -9.377445220947266, -11.284162521362305, 0.6281963586807251, -0.6383941769599915, -3.317643404006958, -1.108239769935608]",neutral
"[-576.237548828125, 101.69031524658203, 11.905915260314941, 20.569364547729492, 14.604016304016113, -3.347990036010742, 1.8774135112762451, -8.708541870117188, -8.050639152526855, 0.04759327694773674, 2.575422525405884, -3.2353708744049072, -0.1663977950811386]",calm
"[-551.291015625, 101.74617767333984, 4.589111804962158, 18.162601470947266, 15.521794319152832, -8.618878364562988, 1.1078767776489258, -9.551767349243164, -10.21961784362793, 0.09265289455652237, 0.18234792351722717, -4.705091953277588, 0.4154341518878937]",calm
"[-595.211181640625, 91.54203796386719, 17.118183135986328, 22.087448120117188, 15.96826171875, 0.9073798060417175, 5.020570755004883, -7.810095310211182, -5.544416427612305, 0.8784010410308838, 2.2979750633239746, -0.3944074809551239, 2.7542624473571777]",calm
"[-565.311279296875, 97.9559326171875, 10.081766128540039, 21.935537338256836, 17.362768173217773, -1.5166319608688354, -2.0645692348480225, -9.378052711486816, -6.461701393127441, 1.5030107498168945, 0.6565570831298828, -4.29533052444458, 0.7807886004447937]",calm
"[-551.5494995117188, 90.95745086669922, 4.4980669021606445, 24.691125869750977, 13.218010902404785, -1.7388014793395996, 1.3142054080963135, -9.143952369689941, -5.695368766784668, 1.515703797340393, 2.840214252471924, -3.6100575923919678, 0.3478398323059082]",calm
"[-527.0386352539062, 100.54385375976562, -3.155181884765625, 26.405298233032227, 12.517884254455566, -5.192617416381836, -0.46976974606513977, -12.470623970031738, -10.407374382019043, 1.8226230144500732, 1.0849179029464722, -6.49382209777832, -1.2476557493209839]",calm
"[-527.1014404296875, 90.66547393798828, -2.1502885818481445, 21.552724838256836, 16.059202194213867, -8.490530967712402, 1.7325509786605835, -12.345205307006836, -10.543909072875977, 0.4261450469493866, -1.3060742616653442, -5.9025492668151855, 0.21214064955711365]",calm
"[-541.4544067382812, 97.8639907836914, -3.2071304321289062, 22.896543502807617, 15.890283584594727, -3.3905177116394043, -2.9045138359069824, -13.28976821899414, -8.681221961975098, 0.2576853930950165, -2.093019962310791, -4.003637313842773, -0.3561251163482666]",calm
"[-534.109375, 80.397705078125, -4.543561935424805, 16.899446487426758, 10.093588829040527, -8.433317184448242, -1.905550241470337, -8.282957077026367, -12.339158058166504, 0.9911026954650879, -3.579015016555786, -6.420206069946289, -0.330355167388916]",happy
"[-524.2551879882812, 81.72725677490234, -9.452712059020996, 18.25076675415039, 15.678698539733887, -9.307476043701172, -1.1026885509490967, -6.030881881713867, -13.576042175292969, 2.4187722206115723, -1.8820462226867676, -7.099014759063721, 0.48681968450546265]",happy
"[-504.5449523925781, 79.75133514404297, -13.243617057800293, 20.939979553222656, 11.077116966247559, -9.139739990234375, -4.277196407318115, -11.896306991577148, -13.792546272277832, 0.8785143494606018, -5.374171733856201, -7.645625114440918, 0.2252892106771469]",happy
"[-524.7037353515625, 83.10440063476562, -9.467151641845703, 15.75478744506836, 8.670727729797363, -5.350447654724121, -7.052882194519043, -12.534920692443848, -12.37932014465332, -0.6176131963729858, -4.014673233032227, -7.197956085205078, -1.7249826192855835]",happy
"[-433.8126525878906, 69.70698547363281, -21.20340347290039, 15.014081001281738, 5.662315845489502, -15.463249206542969, -5.121257305145264, -6.9405622482299805, -19.1431941986084, -1.464978575706482, -5.259541988372803, -12.310182571411133, -0.42121976613998413]",happy
"[-436.2098693847656, 66.96222686767578, -21.119705200195312, 13.13110065460205, 9.00203800201416, -14.64018440246582, -4.764082431793213, -5.628774642944336, -21.27682113647461, -0.8757014274597168, -5.667069911956787, -11.839824676513672, -1.7982808351516724]",happy
"[-461.1763610839844, 73.16266632080078, -13.539093971252441, 11.932767868041992, 7.003355979919434, -11.940007209777832, -7.80775785446167, -9.030988693237305, -16.98807144165039, 0.6274461150169373, -5.728039264678955, -9.415386199951172, -0.898772656917572]",happy
"[-416.05010986328125, 66.5711441040039, -19.063125610351562, 12.955572128295898, 2.8318898677825928, -14.150532722473145, -7.627639293670654, -8.401725769042969, -20.556354522705078, -2.3920371532440186, -5.823056697845459, -12.01691722869873, -1.0858372449874878]",happy
